Long,Lat,Op,FlightsCount,PosDateTime,Id,Icao,Source,Target
121.2489,31.3176,Shanghai Airlines,6.0,2020-01-01 13:21:51.310,7869300.0,781374,ZHHH,ZSPD
113.44995,27.54648,China Southern Airlines,10.0,2020-01-01 13:22:09.775,7867910.0,780E06,ZHHH,ZGGG
113.44995,27.54648,China Southern Airlines,0.0,2020-01-01 13:22:06.952,7867910.0,780E06,ZHHH,ZGGG
113.75509,22.70879,China Eastern Airlines,0.0,2020-01-01 13:21:32.470,7867564.0,780CAC,ZHHH,ZJHK
121.2489,31.3176,Shanghai Airlines,0.0,2020-01-01 13:21:49.668,7869300.0,781374,ZHHH,ZSPD
114.56608999999999,31.12953,China Southern Airlines,8.0,2020-01-01 03:22:03.502,7868358.0,780FC6,ZHHH,ZYCC
111.25849,34.00255,China Southern Airlines,6.0,2020-01-01 03:22:04.659,7865076.0,7802F4,ZHHH,ZYCC
104.10758,28.21815,China Eastern Airlines,6.0,2020-01-01 03:22:03.520,7866454.0,780856,ZHHH,ZSPD
106.85546000000001,26.8174,China Eastern Airlines,9.0,2020-01-01 03:22:03.501,7866629.0,780905,ZHHH,VTSP
104.10758,28.21815,China Eastern Airlines,0.0,2020-01-01 03:22:03.209,7866454.0,780856,ZHHH,ZSPD
131.355774,33.036941999999996,All Nippon Airways,0.0,2020-01-01 03:22:16.580,8697816.0,84B7D8,ZHHH,RJAA
115.92899299999999,5.724976,Malindo Air,0.0,2020-01-01 20:11:37.674,7668741.0,750405,ZHHH,WMKP
113.015798,22.408478,China Southern Airlines,0.0,2020-01-01 10:23:23.812,7864440.0,780078,ZHHH,VMMC
119.68288999999999,42.96524,Air China,10.0,2020-01-01 10:22:34.974,7869831.0,781587,ZHHH,ZYCC
114.69341999999999,32.089459999999995,Sichuan Airlines,8.0,2020-01-01 10:23:02.769,7867627.0,780CEB,ZHHH,ZYHB
114.38096999999999,31.96078,China Southern Airlines,10.0,2020-01-01 10:23:05.690,7867910.0,780E06,ZHHH,ZGGG
113.71615,38.03055,Air China,9.0,2020-01-01 10:23:04.682,7866241.0,780781,ZHHH,ZBAA
113.71615,38.03055,Air China,0.0,2020-01-01 10:23:02.616,7866241.0,780781,ZHHH,ZBAA
113.00971200000001,22.416,China Southern Airlines,0.0,2020-01-01 10:23:20.356,7864440.0,780078,ZHHH,VMMC
107.200027,27.664627000000003,China Eastern Airlines,0.0,2020-01-01 10:23:25.429,7866629.0,780905,ZHHH,ZPPP
140.431076,35.949509,Spring Airlines Japan,0.0,2020-01-01 10:23:24.053,8653999.0,840CAF,ZHHH,RJAA
140.79896499999998,36.121928999999994,Air China,0.0,2020-01-01 10:23:27.839,7865422.0,78044E,ZHHH,RJAA
106.298676,21.032673000000003,VietJetAir,0.0,2020-01-01 18:25:28.981,8946005.0,888155,ZHHH,VVDN
100.57363000000001,13.475006,China Southern Airlines,0.0,2020-01-01 18:25:28.979,7865074.0,7802F2,ZHHH,VTBS
110.33123799999998,27.12442,VietJetAir,0.0,2020-01-01 18:25:29.325,8946005.0,888155,ZHHH,VVDN
113.73997,31.61702,Air China,5.0,2020-01-01 23:55:08.534,7865283.0,7803C3,ZHHH,ZBLA
112.95821000000001,37.94426,Air China,2.0,2020-01-01 23:55:06.512,7865353.0,780409,ZHHH,ZBAA
113.73997,31.61702,Air China,0.0,2020-01-01 23:55:02.219,7865283.0,7803C3,ZHHH,ZBLA
112.95821000000001,37.94426,Air China,0.0,2020-01-01 23:55:02.215,7865353.0,780409,ZHHH,ZBAA
105.65655500000001,27.932877,China Southern Airlines,0.0,2020-01-01 23:55:25.949,7870355.0,781793,ZHHH,ZYTX
112.54271000000001,32.916294,Air China,2.0,2020-01-01 00:23:22.958,7865598.0,7804FE,ZHHH,ZBLA
110.1454,24.96708,China Southern Airlines,0.0,2020-01-01 00:22:33.099,7868358.0,780FC6,ZHHH,ZYCC
113.56161000000002,27.16235,China Southern Airlines,0.0,2020-01-01 00:23:03.200,7865076.0,7802F4,ZHHH,ZYCC
126.61112,37.193069,,0.0,2020-01-01 08:22:57.839,7870388.0,7817B4,ZHHH,RKSI
123.64679,40.69194,China Southern Airlines,10.0,2020-01-01 08:25:03.853,7867910.0,780E06,ZHHH,ZGGG
114.55273999999999,32.476409999999994,China Southern Airlines,7.0,2020-01-01 08:25:03.851,8106177.0,7BB0C1,ZHHH,ZBAA
120.22219,38.640609999999995,Air China,9.0,2020-01-01 08:25:16.763,7865422.0,78044E,ZHHH,RJAA
120.78838999999999,29.32938,China Southern Airlines,13.0,2020-01-01 08:25:05.731,7866856.0,7809E8,ZHHH,ZSPD
120.25568,38.623043,Air China,0.0,2020-01-01 08:25:24.552,7865422.0,78044E,ZHHH,RJAA
114.55273999999999,32.476409999999994,China Southern Airlines,0.0,2020-01-01 08:25:02.409,8106177.0,7BB0C1,ZHHH,ZBAA
10.729280000000001,54.893234,China Southern Airlines,0.0,2020-01-01 16:56:21.020,7866120.0,780708,ZHHH,EGLL
105.656281,21.522962,China Southern Airlines,0.0,2020-01-01 16:56:23.882,7865074.0,7802F2,ZHHH,VTBS
10.706014999999999,54.885178,China Southern Airlines,0.0,2020-01-01 16:56:28.587,7866120.0,780708,ZHHH,EGLL
113.87692,27.163420000000002,Malindo Air,8.0,2020-01-01 16:55:36.843,7668741.0,750405,ZHHH,WMKP
104.48397,30.953159999999997,Air China,12.0,2020-01-01 16:56:06.303,7868342.0,780FB6,ZHHH,ZUUU
113.88526,27.08757,Malindo Air,0.0,2020-01-01 16:56:13.444,7668741.0,750405,ZHHH,WMKP
10.698353,54.882528,China Southern Airlines,0.0,2020-01-01 16:56:30.977,7866120.0,780708,ZHHH,EGLL
10.69835,54.88253,China Southern Airlines,0.0,2020-01-01 16:56:32.175,7866120.0,780708,ZHHH,EGLL
105.66066000000001,21.52597,China Southern Airlines,0.0,2020-01-01 16:56:25.936,7865074.0,7802F2,ZHHH,VTBS
106.65036,29.682175,Chongqing Airlines,0.0,2020-01-01 16:56:25.937,7865715.0,780573,ZHHH,ZUCK
33.412045,42.240189,China Southern Airlines,0.0,2020-01-01 16:56:25.937,7866122.0,78070A,ZHHH,LTFM
10.699876,54.883072,China Southern Airlines,0.0,2020-01-01 16:56:31.043,7866120.0,780708,ZHHH,EGLL
10.713667,54.887836,China Southern Airlines,0.0,2020-01-01 16:56:25.971,7866120.0,780708,ZHHH,EGLL
19.014853,57.381032999999995,China Southern Airlines,0.0,2020-01-01 16:13:21.203,7866120.0,780708,ZHHH,EGLL
19.014853,57.381032999999995,China Southern Airlines,0.0,2020-01-01 16:13:21.337,7866120.0,780708,ZHHH,EGLL
40.07563,43.67757,China Southern Airlines,0.0,2020-01-01 16:13:33.949,7866122.0,78070A,ZHHH,LTFM
19.096642000000003,57.401413,China Southern Airlines,0.0,2020-01-01 16:12:56.632,7866120.0,780708,ZHHH,EGLL
40.073349,43.676849,China Southern Airlines,0.0,2020-01-01 16:13:35.570,7866122.0,78070A,ZHHH,LTFM
19.001198000000002,57.377655000000004,China Southern Airlines,0.0,2020-01-01 16:13:30.609,7866120.0,780708,ZHHH,EGLL
123.41553,40.06544,China Southern Airlines,15.0,2020-01-01 06:56:03.555,7866467.0,780863,ZHHH,ZSPD
109.83434,24.46751,China Southern Airlines,8.0,2020-01-01 06:55:33.605,7869022.0,78125E,ZHHH,ZSNB
114.76966999999999,31.569490000000002,China Southern Airlines,8.0,2020-01-01 06:56:03.554,7866120.0,780708,ZHHH,EGLL
113.85121000000001,27.08318,Air China,7.0,2020-01-01 06:56:03.554,7869832.0,781588,ZHHH,ZGGG
109.83434,24.46751,China Southern Airlines,0.0,2020-01-01 06:55:32.856,7869022.0,78125E,ZHHH,ZSNB
114.76966999999999,31.569490000000002,China Southern Airlines,0.0,2020-01-01 06:56:02.904,7866120.0,780708,ZHHH,EGLL
113.85121000000001,27.08318,Air China,0.0,2020-01-01 06:56:02.902,7869832.0,781588,ZHHH,ZGGG
106.633247,30.374588,China Eastern Airlines,0.0,2020-01-01 06:56:21.992,7867865.0,780DD9,ZHHH,ZUUU
116.50521699999999,31.523163,China Eastern Airlines,0.0,2020-01-01 06:13:23.343,7867564.0,780CAC,ZHHH,ZSSS
116.41009,31.49268,China Eastern Airlines,7.0,2020-01-01 06:13:03.606,7867564.0,780CAC,ZHHH,ZSSS
114.9872,23.1976,China Southern Airlines,13.0,2020-01-01 06:13:23.409,7866647.0,780917,ZHHH,ZYHB
114.50703999999999,31.726609999999997,Air China,3.0,2020-01-01 06:13:03.621,7865336.0,7803F8,ZHHH,ZBAA
113.52188000000001,27.64343,Air China,0.0,2020-01-01 06:13:03.606,7867548.0,780C9C,ZHHH,VMMC
113.0635,32.765884,Air China,4.0,2020-01-01 06:13:22.457,7865599.0,7804FF,ZHHH,ZBAA
116.41009,31.49268,China Eastern Airlines,0.0,2020-01-01 06:13:02.663,7867564.0,780CAC,ZHHH,ZSSS
114.9872,23.1976,China Southern Airlines,0.0,2020-01-01 06:13:23.676,7866647.0,780917,ZHHH,ZYHB
113.52188000000001,27.64343,Air China,0.0,2020-01-01 06:13:02.663,7867548.0,780C9C,ZHHH,VMMC
112.94096,23.79196,,0.0,2020-01-01 22:48:02.177,7870355.0,781793,ZHHH,ZYTX
113.59189099999999,22.520096,China Southern Airlines,0.0,2020-01-01 09:38:24.699,7865059.0,7802E3,ZHHH,ZGSZ
137.83178700000002,33.461559,Spring Airlines Japan,0.0,2020-01-01 09:38:20.217,8653999.0,840CAF,ZHHH,RJAA
113.591843,22.519867,China Southern Airlines,0.0,2020-01-01 09:38:26.566,7865059.0,7802E3,ZHHH,ZGSZ
137.84996,33.458176,Spring Airlines Japan,0.0,2020-01-01 09:38:26.581,8653999.0,840CAF,ZHHH,RJAA
116.301781,9.2314,Malindo Air,0.0,2020-01-01 19:38:28.939,7668741.0,750405,ZHHH,WMKP
115.957245,1.385788,AirAsia,0.0,2020-01-01 19:37:57.248,7668869.0,750485,ZHHH,WBKK
22.251922,58.16775500000001,China Southern Airlines,0.0,2020-01-01 15:57:21.088,7866120.0,780708,ZHHH,EGLL
22.230303,58.162766000000005,China Southern Airlines,0.0,2020-01-01 15:57:27.372,7866120.0,780708,ZHHH,EGLL
111.19516000000002,30.60878,Air China,12.0,2020-01-01 15:57:04.851,7868342.0,780FB6,ZHHH,ZUUU
111.19516000000002,30.60878,Air China,0.0,2020-01-01 15:57:12.102,7868342.0,780FB6,ZHHH,ZUUU
22.207581,58.157524,China Southern Airlines,0.0,2020-01-01 15:57:33.872,7866120.0,780708,ZHHH,EGLL
106.13784,30.803925,China Eastern,0.0,2020-01-01 15:57:10.957,7868484.0,781044,ZHHH,ZUUU
22.220469,58.160522,China Southern Airlines,0.0,2020-01-01 15:57:31.380,7866120.0,780708,ZHHH,EGLL
130.345505,51.5658,China Southern Airlines,0.0,2020-01-01 15:57:00.814,7869599.0,78149F,ZHHH,KJFK
32.218094,60.171514,China Southern Airlines,0.0,2020-01-01 15:12:20.972,7866120.0,780708,ZHHH,EGLL
113.01328999999998,29.216140000000003,China Southern Airlines,9.0,2020-01-01 15:12:05.764,7865074.0,7802F2,ZHHH,VTBS
114.59799,34.80897,China Eastern Airlines,4.0,2020-01-01 15:12:03.895,7865325.0,7803ED,ZHHH,ZBAA
113.01328999999998,29.216140000000003,China Southern Airlines,0.0,2020-01-01 15:12:12.569,7865074.0,7802F2,ZHHH,VTBS
114.59799,34.80897,China Eastern Airlines,0.0,2020-01-01 15:12:08.559,7865325.0,7803ED,ZHHH,ZBAA
113.61781,29.551309999999997,Air China,0.0,2020-01-01 05:57:02.785,7867548.0,780C9C,ZHHH,VMMC
120.42723000000001,31.503845000000002,Korean Air,0.0,2020-01-01 05:57:23.852,7454084.0,71BD84,ZHHH,RKSI
113.61781,29.551309999999997,Air China,0.0,2020-01-01 05:57:02.531,7867548.0,780C9C,ZHHH,VMMC
113.790232,22.019254999999998,Cathay Dragon,0.0,2020-01-01 05:12:16.168,7864725.0,780195,ZHHH,VHHH
113.78973,22.02214,Cathay Dragon,12.0,2020-01-01 05:12:24.192,7864725.0,780195,ZHHH,VHHH
114.60583000000001,39.25853,Air China,4.0,2020-01-01 05:12:02.883,7865599.0,7804FF,ZHHH,ZBAA
113.78973,22.02214,Cathay Dragon,0.0,2020-01-01 05:12:20.703,7864725.0,780195,ZHHH,VHHH
114.60583000000001,39.25853,Air China,0.0,2020-01-01 05:12:02.715,7865599.0,7804FF,ZHHH,ZBAA
113.792244,22.007126,Cathay Dragon,0.0,2020-01-01 05:12:21.429,7864725.0,780195,ZHHH,VHHH
103.917831,1.125912,Scoot,0.0,2020-01-01 21:30:06.915,7781702.0,76BD46,ZHHH,WSSS
114.57693,34.5891,Air China,3.0,2020-01-01 02:47:04.296,8106103.0,7BB077,ZHHH,ZBAA
113.60938999999999,35.61926,China Southern Airlines,7.0,2020-01-01 02:47:03.232,7867820.0,780DAC,ZHHH,ZSPD
119.66615,29.51985,China Southern Airlines,15.0,2020-01-01 02:47:04.296,7866467.0,780863,ZHHH,ZSPD
114.57693,34.5891,Air China,0.0,2020-01-01 02:47:02.867,8106103.0,7BB077,ZHHH,ZBAA
113.12218500000002,33.0391,Air China,0.0,2020-01-01 02:02:23.441,7867548.0,780C9C,ZHHH,ZBAA
114.93393999999999,24.62227,China Southern Airlines,0.0,2020-01-01 02:01:32.340,7866467.0,780863,ZHHH,ZSPD
113.258756,22.822174,China Southern Airlines,0.0,2020-01-01 12:47:25.323,7866216.0,780768,ZHHH,VVTS
126.1442,45.73231,Sichuan Airlines,8.0,2020-01-01 12:46:33.461,7867627.0,780CEB,ZHHH,ZYHB
113.25577,22.830847,China Southern Airlines,0.0,2020-01-01 12:47:24.503,7866216.0,780768,ZHHH,VVTS
118.01815,29.0904,Shanghai Airlines,6.0,2020-01-01 12:47:05.980,7869300.0,781374,ZHHH,ZSPD
115.64801000000001,38.41649,China Southern Airlines,9.0,2020-01-01 12:47:03.896,7865836.0,7805EC,ZHHH,ZBAA
113.93936000000001,24.523039999999998,China Eastern Airlines,7.0,2020-01-01 12:46:33.464,7867564.0,780CAC,ZHHH,ZJHK
118.01815,29.0904,Shanghai Airlines,0.0,2020-01-01 12:47:12.776,7869300.0,781374,ZHHH,ZSPD
113.25338,22.837875,China Southern Airlines,0.0,2020-01-01 12:47:26.870,7866216.0,780768,ZHHH,VVTS
113.25785800000001,22.824783,China Southern Airlines,0.0,2020-01-01 12:47:25.447,7866216.0,780768,ZHHH,VVTS
114.66542,35.50609,Air China,0.0,2020-01-01 12:02:02.601,7865599.0,7804FF,ZHHH,ZBAA
109.73826000000001,29.164440000000003,China Southern Airlines,7.0,2020-01-01 01:45:34.143,7867820.0,780DAC,ZHHH,ZSPD
113.81985,34.546459999999996,China Southern Airlines,0.0,2020-01-01 01:46:03.059,7865076.0,7802F4,ZHHH,ZYCC
121.23122,31.088890000000003,China Eastern Airlines,0.0,2020-01-01 01:45:33.015,7869665.0,7814E1,ZHHH,ZSSS
109.73748,29.18611,China Southern Airlines,0.0,2020-01-01 01:46:03.043,7867820.0,780DAC,ZHHH,ZSPD
127.61844099999999,37.524921,Air China,0.0,2020-01-01 09:05:20.607,7865422.0,78044E,ZHHH,RJAA
116.566,27.14684,China Southern Airlines,10.0,2020-01-01 09:05:03.194,7866510.0,78088E,ZHHH,ZSPD
114.5318,34.114329999999995,Air China,0.0,2020-01-01 09:05:02.743,7869831.0,781587,ZHHH,ZYCC
116.53658999999999,27.12241,China Southern Airlines,0.0,2020-01-01 09:04:32.716,7866510.0,78088E,ZHHH,ZSPD
113.91866,22.507773999999998,,0.0,2020-01-01 22:30:26.972,7870355.0,781793,ZHHH,ZYTX
113.90268999999999,22.506004,China Southern Airlines,11.0,2020-01-01 22:30:27.818,7870355.0,781793,ZHHH,ZYTX
113.91678,22.507261,,0.0,2020-01-01 22:30:27.736,7870355.0,781793,ZHHH,ZYTX
113.916191,22.507141,China Southern Airlines,0.0,2020-01-01 22:30:28.954,7870355.0,781793,ZHHH,ZYTX
-147.474313,59.996429000000006,China Southern Airlines,0.0,2020-01-01 01:03:21.506,7867910.0,780E06,ZHHH,ZGGG
116.0858,31.38849,China Eastern Airlines,11.0,2020-01-01 01:03:05.490,7869665.0,7814E1,ZHHH,ZSSS
111.99318000000001,27.91722,Air China,6.0,2020-01-01 01:03:05.426,7866533.0,7808A5,ZHHH,ZJHK
113.50599,29.53592,China Southern Airlines,0.0,2020-01-01 01:03:04.038,7868358.0,780FC6,ZHHH,ZYCC
116.0858,31.38849,China Eastern Airlines,0.0,2020-01-01 01:03:03.781,7869665.0,7814E1,ZHHH,ZSSS
114.53088000000001,31.8484,China Southern Airlines,0.0,2020-01-01 01:03:03.745,7865076.0,7802F4,ZHHH,ZYCC
111.99318000000001,27.91722,Air China,0.0,2020-01-01 01:03:03.514,7866533.0,7808A5,ZHHH,ZJHK
138.217621,33.388733,Spring Airlines Japan,0.0,2020-01-01 09:40:23.755,8653999.0,840CAF,ZHHH,RJAA
113.71314,22.474091,China Southern Airlines,0.0,2020-01-01 09:40:23.083,7865059.0,7802E3,ZHHH,ZGSZ
138.22508200000001,33.38731,Spring Airlines Japan,0.0,2020-01-01 09:40:25.982,8653999.0,840CAF,ZHHH,RJAA
113.71688799999998,22.472763,China Southern Airlines,0.0,2020-01-01 09:40:27.624,7865059.0,7802E3,ZHHH,ZGSZ
138.22818,33.386707,Spring Airlines Japan,0.0,2020-01-01 09:40:27.643,8653999.0,840CAF,ZHHH,RJAA
114.7054,31.48842,China Southern Airlines,9.0,2020-01-01 11:46:04.437,7865836.0,7805EC,ZHHH,ZBAA
114.16431999999999,30.945970000000003,China Eastern Airlines,7.0,2020-01-01 11:46:04.437,7867564.0,780CAC,ZHHH,ZJHK
114.7054,31.48842,China Southern Airlines,0.0,2020-01-01 11:46:02.814,7865836.0,7805EC,ZHHH,ZBAA
114.16431999999999,30.945970000000003,China Eastern Airlines,0.0,2020-01-01 11:46:02.814,7867564.0,780CAC,ZHHH,ZJHK
107.81673400000001,16.84381,VietJetAir,0.0,2020-01-01 19:04:55.910,8946005.0,888155,ZHHH,VVDN
107.80084199999999,16.876510999999997,VietJetAir,0.0,2020-01-01 19:04:57.877,8946005.0,888155,ZHHH,VVDN
117.501903,31.710983000000002,China Eastern Airlines,0.0,2020-01-01 11:03:22.701,7868854.0,7811B6,ZHHH,ZSSS
116.41708999999999,25.378695999999998,Shenzhen Airlines,5.0,2020-01-01 11:03:22.100,7867644.0,780CFC,ZHHH,ZBAA
116.43661499999999,25.39215,Shenzhen Airlines,0.0,2020-01-01 11:03:23.888,7867644.0,780CFC,ZHHH,ZBAA
116.275246,9.013962,Malindo Air,0.0,2020-01-01 19:40:18.749,7668741.0,750405,ZHHH,WMKP
115.919449,7.0939179999999995,AirAsia,0.0,2020-01-01 19:40:23.757,7668869.0,750485,ZHHH,WBKK
117.093823,31.719438,Sichuan Airlines,0.0,2020-01-01 07:33:22.565,7865204.0,780374,ZHHH,ZSPD
110.20013999999999,25.03981,Sichuan Airlines,8.0,2020-01-01 07:33:02.313,7867627.0,780CEB,ZHHH,ZYHB
115.21051000000001,24.537032999999997,China Southern Airlines,13.0,2020-01-01 07:33:22.519,7866856.0,7809E8,ZHHH,ZSPD
116.94703999999999,31.70741,Sichuan Airlines,8.0,2020-01-01 07:33:02.299,7865204.0,780374,ZHHH,ZSPD
127.8468,46.09212,China Southern Airlines,10.0,2020-01-01 07:33:03.277,7867910.0,780E06,ZHHH,ZGGG
110.20013999999999,25.03981,Sichuan Airlines,0.0,2020-01-01 07:33:02.521,7867627.0,780CEB,ZHHH,ZYHB
116.58585,39.99945,Air China,0.0,2020-01-01 07:33:02.511,7865336.0,7803F8,ZHHH,ZBAA
113.05023,28.974809999999998,China Southern Airlines,0.0,2020-01-01 07:33:02.511,7869022.0,78125E,ZHHH,ZSNB
113.23534,35.97592,China Southern Airlines,0.0,2020-01-01 07:33:02.521,7866120.0,780708,ZHHH,EGLL
127.21561000000001,43.606159999999996,China Southern Airlines,0.0,2020-01-01 07:33:02.523,7866467.0,780863,ZHHH,ZSPD
116.94703999999999,31.70741,Sichuan Airlines,0.0,2020-01-01 07:33:02.510,7865204.0,780374,ZHHH,ZSPD
113.21266000000001,23.49266,Air China,0.0,2020-01-01 07:33:02.539,7869832.0,781588,ZHHH,ZGGG
127.8468,46.09212,China Southern Airlines,0.0,2020-01-01 07:33:02.527,7867910.0,780E06,ZHHH,ZGGG
4.182024,52.310657,China Southern Airlines,0.0,2020-01-01 17:33:21.084,7866120.0,780708,ZHHH,EGLL
113.843842,23.07613,Malindo Air,0.0,2020-01-01 17:33:28.827,7668741.0,750405,ZHHH,WMKP
4.161606,52.301514000000005,China Southern Airlines,0.0,2020-01-01 17:33:28.458,7866120.0,780708,ZHHH,EGLL
113.843025,23.102713,Malindo Air,8.0,2020-01-01 17:33:22.582,7668741.0,750405,ZHHH,WMKP
4.15911,52.300368,China Southern Airlines,8.0,2020-01-01 17:33:29.040,7866120.0,780708,ZHHH,EGLL
113.84338000000001,23.09098,Malindo Air,0.0,2020-01-01 17:33:29.554,7668741.0,750405,ZHHH,WMKP
4.152679,52.297484999999995,China Southern Airlines,0.0,2020-01-01 17:33:31.404,7866120.0,780708,ZHHH,EGLL
4.15382,52.297989,China Southern Airlines,0.0,2020-01-01 17:33:32.045,7866120.0,780708,ZHHH,EGLL
113.844078,23.070282000000002,Malindo Air,0.0,2020-01-01 17:33:33.474,7668741.0,750405,ZHHH,WMKP
4.139021,52.291385999999996,China Southern Airlines,0.0,2020-01-01 17:33:36.360,7866120.0,780708,ZHHH,EGLL
4.124756,52.284988,China Southern Airlines,0.0,2020-01-01 17:33:41.411,7866120.0,780708,ZHHH,EGLL
100.741449,14.028238,China Southern Airlines,0.0,2020-01-01 18:18:26.611,7865074.0,7802F2,ZHHH,VTBS
113.845276,22.0242,Scoot,0.0,2020-01-01 18:18:28.117,7781702.0,76BD46,ZHHH,WSSS
113.844879,22.0177,Scoot,0.0,2020-01-01 18:18:34.827,7781702.0,76BD46,ZHHH,WSSS
126.67254199999999,36.9966,,0.0,2020-01-01 08:18:21.707,7870388.0,7817B4,ZHHH,RKSI
126.672124,36.996832,,0.0,2020-01-01 08:18:21.686,7870388.0,7817B4,ZHHH,RKSI
113.09570900000001,22.529938,China Southern Airlines,0.0,2020-01-01 08:18:23.316,7866853.0,7809E5,ZHHH,ZJHK
114.7389,31.68713,China Southern Airlines,7.0,2020-01-01 08:18:04.973,8106177.0,7BB0C1,ZHHH,ZBAA
118.79283999999998,38.94814,Air China,9.0,2020-01-01 08:18:04.986,7865422.0,78044E,ZHHH,RJAA
120.69268000000001,28.395840000000003,China Southern Airlines,13.0,2020-01-01 08:17:35.268,7866856.0,7809E8,ZHHH,ZSPD
114.7389,31.68713,China Southern Airlines,0.0,2020-01-01 08:18:02.682,8106177.0,7BB0C1,ZHHH,ZBAA
118.79283999999998,38.94814,Air China,0.0,2020-01-01 08:18:02.683,7865422.0,78044E,ZHHH,RJAA
126.672119,36.996829999999996,,0.0,2020-01-01 08:18:24.421,7870388.0,7817B4,ZHHH,RKSI
113.09540600000001,22.540833,China Southern Airlines,0.0,2020-01-01 08:18:19.381,7866853.0,7809E5,ZHHH,ZJHK
130.428314,33.53508,China Eastern Airlines,0.0,2020-01-01 04:32:26.603,7868483.0,781043,ZHHH,RJFF
118.67294,31.627540000000003,Shanghai Airlines,16.0,2020-01-01 14:32:05.810,7866753.0,780981,ZHHH,ZSPD
42.210651,61.199112,China Southern Airlines,0.0,2020-01-01 14:32:35.478,7866120.0,780708,ZHHH,EGLL
134.624313,33.464039,Spring Airlines Japan,0.0,2020-01-01 09:21:27.998,8653999.0,840CAF,ZHHH,RJAA
-152.883735,62.145281999999995,China Southern Airlines,0.0,2020-01-01 01:27:21.288,7867910.0,780E06,ZHHH,ZGGG
119.80821,31.588812,China Eastern Airlines,11.0,2020-01-01 01:27:25.215,7869665.0,7814E1,ZHHH,ZSSS
108.74368,27.104159999999997,China Southern Airlines,7.0,2020-01-01 01:27:05.534,7867820.0,780DAC,ZHHH,ZSPD
108.74368,27.104159999999997,China Southern Airlines,0.0,2020-01-01 01:27:02.463,7867820.0,780DAC,ZHHH,ZSPD
110.367775,25.563370000000003,Air China,0.0,2020-01-01 01:27:24.479,7866533.0,7808A5,ZHHH,ZJHK
119.82848,31.588859999999997,China Eastern Airlines,0.0,2020-01-01 01:27:24.479,7869665.0,7814E1,ZHHH,ZSSS
100.71210400000001,13.900684,Thai AirAsia,0.0,2020-01-01 19:21:26.234,8915023.0,88084F,ZHHH,VTSP
116.31691000000001,9.354218,AirAsia,0.0,2020-01-01 19:21:32.636,7668869.0,750485,ZHHH,WBKK
115.79908400000001,31.296184999999998,China Eastern Airlines,0.0,2020-01-01 11:27:23.946,7868351.0,780FBF,ZHHH,ZSPD
120.77133,31.454184,China Eastern Airlines,9.0,2020-01-01 11:27:23.832,7868854.0,7811B6,ZHHH,ZSPD
119.78668,27.367409000000002,Shenzhen Airlines,5.0,2020-01-01 11:27:24.823,7867644.0,780CFC,ZHHH,ZBAA
120.78331999999999,31.450515999999997,China Eastern Airlines,0.0,2020-01-01 11:27:25.657,7868854.0,7811B6,ZHHH,ZSPD
119.77403999999999,27.361588,Shenzhen Airlines,0.0,2020-01-01 11:27:13.631,7867644.0,780CFC,ZHHH,ZBAA
121.261086,24.920379999999998,China Airlines,0.0,2020-01-01 11:27:21.470,9015365.0,899045,ZHHH,RCSS
85.28653,56.043181999999995,China Southern Airlines,0.0,2020-01-01 11:27:26.506,7866120.0,780708,ZHHH,EGLL
104.10509499999999,2.229218,Scoot,0.0,2020-01-01 21:15:35.584,7781702.0,76BD46,ZHHH,WSSS
110.28625,19.934739999999998,Air China,6.0,2020-01-01 02:26:03.912,7866533.0,7808A5,ZHHH,ZJHK
110.45683000000001,34.04291,China Southern Airlines,7.0,2020-01-01 02:26:02.788,7867820.0,780DAC,ZHHH,ZSPD
112.77455,32.93358,Air China,3.0,2020-01-01 02:26:25.771,8106103.0,7BB077,ZHHH,ZBAA
117.00238999999999,27.47308,China Southern Airlines,15.0,2020-01-01 02:26:02.788,7866467.0,780863,ZHHH,ZSPD
114.20316000000001,30.922790000000003,Air China,0.0,2020-01-01 02:26:02.788,7867548.0,780C9C,ZHHH,ZBAA
112.77847,32.935196000000005,Air China,0.0,2020-01-01 02:26:26.753,8106103.0,7BB077,ZHHH,ZBAA
113.37151499999999,22.238708,Tianjin Airlines,0.0,2020-01-01 12:26:25.071,7868927.0,7811FF,ZHHH,ZJHK
113.8573,22.4777,Air China,2.0,2020-01-01 12:26:22.534,7865598.0,7804FE,ZHHH,ZGSZ
114.69906,28.237059999999996,Shanghai Airlines,6.0,2020-01-01 12:26:04.000,7869300.0,781374,ZHHH,ZSPD
114.72456000000001,36.11357,China Southern Airlines,9.0,2020-01-01 12:25:32.778,7865836.0,7805EC,ZHHH,ZBAA
113.77701,26.866559999999996,China Eastern Airlines,7.0,2020-01-01 12:26:04.019,7867564.0,780CAC,ZHHH,ZJHK
114.69906,28.237059999999996,Shanghai Airlines,0.0,2020-01-01 12:26:02.267,7869300.0,781374,ZHHH,ZSPD
113.77701,26.866559999999996,China Eastern Airlines,0.0,2020-01-01 12:26:02.268,7867564.0,780CAC,ZHHH,ZJHK
113.8573,22.4777,Air China,0.0,2020-01-01 12:26:22.356,7865598.0,7804FE,ZHHH,ZGSZ
113.36692,22.236923,Tianjin Airlines,0.0,2020-01-01 12:26:28.837,7868927.0,7811FF,ZHHH,ZJHK
115.89347099999999,5.864182,Malindo Air,0.0,2020-01-01 20:08:35.554,7668741.0,750405,ZHHH,WMKP
